5.386e+05 7.006e-01 1.034e+00
1.518e+05 1.187e-01 1.342e-01
7.776e+05 5.828e-01 8.911e-01
4.731e+05 3.135e-01 5.666e-01
5.661e+05 9.388e-01 1.558e+00
3.387e+05 3.009e-01 3.401e-01
4.045e+05 2.572e-01 2.916e-01
2.018e+05 3.845e-01 2.042e-01
2.995e+05 3.448e-01 6.312e-01
6.451e+05 1.022e+00 1.383e+00
4.176e+05 4.158e-01 6.859e-01
8.444e+05 8.127e-01 1.160e+00
6.545e+05 7.926e-01 1.429e+00
2.696e+05 2.526e-01 2.870e-01
3.526e+05 5.753e-01 8.992e-01
3.824e+05 3.841e-01 6.733e-01
5.765e+05 8.084e-01 1.186e+00
7.900e+05 6.614e-01 1.034e+00
5.581e+05 8.721e-01 1.238e+00
3.111e+05 2.875e-01 5.418e-01
5.082e+05 2.807e-01 3.003e-01
9.442e+05 1.005e+00 1.644e+00
1.924e+05 1.725e-01 1.892e-01
4.469e+05 4.288e-01 7.114e-01
9.494e+05 8.579e-01 1.193e+00
8.252e+05 9.418e-01 1.723e+00
7.725e+05 1.017e+00 1.291e+00
5.321e+05 9.021e-01 1.457e+00
4.269e+05 6.956e-01 1.010e+00
5.416e+05 6.399e-01 9.399e-01
7.943e+05 9.338e-01 1.316e+00
7.820e+04 1.130e-02 1.563e-02
2.487e+05 2.595e-01 4.993e-01
3.985e+05 6.250e-01 9.492e-01
1.897e+05 1.569e-01 1.789e-01
7.291e+05 5.316e-01 8.662e-01
5.714e+05 8.144e-01 1.411e+00
4.312e+05 7.067e-01 1.063e+00
4.244e+05 6.601e-01 1.006e+00
7.121e+05 1.066e+00 1.458e+00
3.868e+05 2.671e-01 5.292e-01
6.028e+05 8.516e-01 1.201e+00
1.145e+06 1.234e+00 1.736e+00
8.023e+05 8.577e-01 1.247e+00
4.751e+05 6.775e-01 9.650e-01
5.406e+05 9.145e-01 1.588e+00
5.940e+05 4.677e-01 5.073e-01
8.724e+05 8.333e-01 1.443e+00
4.897e+05 7.610e-01 1.066e+00
4.613e+05 7.754e-01 1.112e+00
5.379e+05 3.588e-01 6.201e-01
2.922e+05 4.618e-01 7.010e-01
5.979e+05 4.199e-01 4.624e-01
5.945e+05 5.256e-01 8.255e-01
6.253e+05 9.955e-01 1.570e+00
6.353e+05 5.478e-01 8.291e-01
3.724e+05 5.039e-01 7.781e-01
4.939e+05 4.330e-01 7.101e-01
3.584e+05 5.203e-01 5.751e-01
2.443e+05 1.608e-01 3.886e-01
1.994e+05 1.386e-01 1.590e-01
3.120e+05 4.864e-01 7.827e-01
3.233e+05 1.978e-01 2.213e-01
1.711e+05 1.048e-01 1.177e-01
3.556e+05 2.723e-01 5.121e-01
3.571e+05 2.799e-01 3.098e-01
6.104e+05 2.902e-01 5.338e-01
3.599e+05 5.581e-01 8.589e-01
2.584e+05 2.988e-01 3.317e-01
2.062e+05 2.379e-01 4.832e-01
7.671e+05 7.175e-01 1.045e+00
9.380e+05 1.126e+00 1.800e+00
9.032e+05 8.010e-01 1.137e+00
3.447e+05 5.022e-01 5.511e-01
1.012e+06 1.124e+00 1.758e+00
3.539e+05 3.092e-01 5.589e-01
2.355e+05 3.150e-01 3.692e-01
2.371e+05 3.171e-01 5.756e-01
4.624e+05 7.245e-01 1.053e+00
4.140e+05 4.262e-01 7.033e-01
7.416e+05 1.034e+00 1.423e+00
3.090e+05 4.984e-01 7.849e-01
1.683e+05 1.151e-01 1.224e-01
3.299e+05 3.382e-01 6.121e-01
2.219e+05 1.938e-01 2.212e-01
6.144e+05 7.856e-01 1.118e+00
2.723e+05 3.767e-01 6.441e-01
8.646e+05 1.133e+00 1.858e+00
8.443e+05 1.025e+00 1.370e+00
4.394e+05 2.151e-01 2.471e-01
7.850e+05 9.186e-01 1.677e+00
2.538e+05 3.571e-01 4.104e-01
4.822e+05 6.729e-01 9.900e-01
3.494e+05 4.210e-01 6.916e-01
1.132e+06 9.012e-01 1.263e+00
2.708e+05 2.844e-01 5.183e-01
9.598e+05 9.152e-01 1.291e+00
1.031e+05 4.916e-02 5.663e-02
5.956e+05 1.020e+00 1.629e+00
1.254e+05 6.721e-02 7.835e-02
